Age,Monthly_Income,Employment_Type,City_Tier,Total_Spend_Prev,Next_Month_Spend
63,4736.08,Salaried,Tier 2,3004.08,3103.77
22,5252.31,Business,Tier 2,2865.32,2668.86
50,6422.03,Freelancer,Tier 2,4456.48,4972.84
56,5764.86,Salaried,Tier 1,3854.15,3934.63
61,5774.72,Salaried,Tier 1,3470.22,3712.9
35,4857.21,Salaried,Tier 1,2456.93,2607.11
56,4886.4,Salaried,Tier 1,2096.89,2121.13
41,3867.28,Student,Tier 1,2666.56,2633.68
34,5729.56,Freelancer,Tier 1,3033.06,2847.09
59,5695.33,Freelancer,Tier 1,4218.89,4496.55
29,6075.75,Salaried,Tier 2,2891.39,2972.61
64,4267.84,Salaried,Tier 1,3142.57,2957.61
41,6245.2,Business,Tier 1,2966.01,3030.88
54,6700.0,Salaried,Tier 1,3830.69,3757.65
47,3179.06,Salaried,Tier 1,1821.81,1661.96
60,4554.69,Salaried,Tier 2,1919.84,1874.25
42,6762.54,Salaried,Tier 1,3933.1,3718.82
63,4025.67,Salaried,Tier 1,2136.2,2280.85
64,5793.14,Salaried,Tier 1,3277.48,3018.56
62,5012.86,Business,Tier 1,3046.12,2961.2
30,5496.32,Freelancer,Tier 2,3317.78,3546.76
45,5058.58,Salaried,Tier 3,3634.7,3923.58
58,6119.26,Freelancer,Tier 1,3664.41,4371.88
62,3467.72,Salaried,Tier 2,1549.44,1582.43
38,3630.02,Salaried,Tier 1,2726.14,2657.25
45,7196.77,Freelancer,Tier 1,4958.59,5417.02
42,8150.54,Salaried,Tier 1,5500.34,5308.62
60,4991.87,Salaried,Tier 3,2923.5,3002.97
62,7572.9,Freelancer,Tier 1,3436.91,3646.67
60,3842.34,Student,Tier 3,1762.63,1717.01
34,4202.62,Salaried,Tier 2,3016.25,2806.64
32,7186.23,Salaried,Tier 1,4031.31,3740.7
40,6206.16,Salaried,Tier 2,2994.47,3181.69
32,7409.64,Salaried,Tier 3,4658.59,4801.4
34,5702.83,Salaried,Tier 3,3459.8,3617.58
22,3481.18,Salaried,Tier 2,2034.33,2029.55
61,5335.37,Freelancer,Tier 1,2381.15,2656.12
40,6803.0,Salaried,Tier 1,4930.91,4646.05
33,4800.9,Salaried,Tier 1,3380.13,3155.92
29,4570.35,Salaried,Tier 2,2776.71,2584.51
29,5725.78,Salaried,Tier 3,3493.86,3837.51
33,4160.74,Student,Tier 2,2118.54,2254.5
54,5443.25,Salaried,Tier 3,3148.75,3228.18
47,5095.25,Business,Tier 1,3165.39,2984.58
60,4264.38,Business,Tier 2,2842.61,2750.31
49,6471.11,Business,Tier 3,4935.43,4788.14
26,5968.98,Salaried,Tier 2,3735.84,3719.16
29,4469.49,Student,Tier 2,2779.05,2735.7
46,4977.56,Salaried,Tier 2,2030.63,2206.95
48,4593.09,Salaried,Tier 2,2267.93,2368.09
44,4042.03,Salaried,Tier 3,2344.23,2147.98
51,2452.6,Salaried,Tier 2,1294.4,1258.15
44,4274.26,Salaried,Tier 1,2707.28,2508.55
41,4063.96,Salaried,Tier 2,2889.41,2761.91
39,5172.34,Salaried,Tier 1,3457.94,3775.3
39,5661.05,Freelancer,Tier 2,3775.37,3976.86
23,3796.72,Salaried,Tier 1,2032.99,1832.88
25,5560.25,Salaried,Tier 3,4215.91,4071.61
51,3565.63,Student,Tier 3,2073.76,2048.34
54,4812.06,Salaried,Tier 1,3529.27,3601.62
57,4096.37,Freelancer,Tier 1,2688.12,2686.95
39,6119.26,Student,Tier 2,4680.81,4278.05
58,5175.16,Salaried,Tier 2,2422.72,2430.25
40,4834.75,Salaried,Tier 1,2676.7,2478.76
49,4062.13,Business,Tier 1,2661.6,2671.82
61,4506.74,Student,Tier 2,2834.69,2690.73
41,7743.59,Freelancer,Tier 2,4132.5,3722.71
54,4248.37,Salaried,Tier 1,2162.98,2071.23
33,5719.11,Student,Tier 2,3457.6,3180.73
36,4831.03,Salaried,Tier 3,2036.07,1948.11
62,5676.24,Salaried,Tier 1,2759.38,2961.88
60,6255.46,Salaried,Tier 2,5002.87,4809.93
23,4469.03,Salaried,Tier 1,2899.22,2881.95
50,6064.66,Freelancer,Tier 1,3439.78,3021.3
62,9134.96,Business,Tier 1,5060.57,4734.96
31,5851.31,Freelancer,Tier 2,3163.73,3437.51
23,7420.37,Salaried,Tier 3,4238.89,4538.13
32,5721.57,Salaried,Tier 2,3247.5,2975.06
34,3602.06,Freelancer,Tier 1,2623.16,2906.32
31,5413.54,Salaried,Tier 1,4026.77,4325.65
35,4504.42,Student,Tier 2,2751.59,2947.41
39,4106.09,Business,Tier 1,2533.94,2381.17
30,4891.12,Freelancer,Tier 1,2474.13,2507.84
60,4767.87,Salaried,Tier 2,2769.2,2833.53
49,3410.11,Freelancer,Tier 3,2326.51,1501.27
24,9062.69,Student,Tier 1,5852.89,5919.43
41,6211.81,Salaried,Tier 2,3851.53,4113.47
27,5366.59,Business,Tier 1,3476.81,3780.37
48,5134.82,Salaried,Tier 2,2776.85,2653.74
23,6803.52,Salaried,Tier 2,4347.85,4164.15
50,8113.36,Freelancer,Tier 3,5343.22,5431.3
59,6027.63,Freelancer,Tier 2,3652.63,3200.63
24,5181.79,Business,Tier 1,3154.29,3110.58
37,7208.97,Salaried,Tier 1,5264.65,5564.18
51,5213.54,Salaried,Tier 1,2795.02,2913.57
61,5652.97,Freelancer,Tier 2,4368.09,5189.08
23,6501.52,Salaried,Tier 3,3953.78,3839.71
38,4420.28,Salaried,Tier 2,2961.18,3003.95
62,2000.0,Salaried,Tier 2,1353.56,1425.72
33,4347.38,Salaried,Tier 1,2703.09,2918.35
56,6159.5,Freelancer,Tier 2,3162.83,3731.72
64,6053.83,Freelancer,Tier 1,3274.84,3378.04
22,7014.01,Salaried,Tier 1,4165.1,4504.02
36,4404.75,Salaried,Tier 2,2359.01,2332.62
47,7371.39,Salaried,Tier 2,3422.15,3697.86
58,5277.6,Salaried,Tier 1,2696.6,2845.98
42,5906.62,Salaried,Tier 2,3632.32,3430.11
52,6355.42,Salaried,Tier 2,3310.27,3594.73
46,2927.5,Freelancer,Tier 1,1696.18,1106.2
44,3492.65,Freelancer,Tier 2,2465.69,2626.51
45,3442.86,Salaried,Tier 1,2489.87,2547.19
59,6608.33,Freelancer,Tier 1,4630.76,5141.35
49,4541.82,Student,Tier 1,2149.57,1981.62
42,8041.37,Salaried,Tier 1,4490.31,4100.32
64,5005.06,Salaried,Tier 2,2616.0,2861.03
39,2792.94,Salaried,Tier 3,1851.47,1791.09
57,3991.37,Salaried,Tier 1,2420.93,2587.67
56,5176.06,Freelancer,Tier 1,3471.01,3205.28
30,5772.78,Business,Tier 1,3338.51,3408.05
59,3522.74,Salaried,Tier 2,2108.03,2186.11
51,5852.72,Freelancer,Tier 1,3957.02,3242.02
55,6253.31,Freelancer,Tier 2,3703.6,3876.52
53,4038.58,Salaried,Tier 2,1952.96,1994.78
24,7953.74,Salaried,Tier 2,5157.39,5536.53
24,4201.01,Business,Tier 3,2377.71,2479.81
49,3500.18,Student,Tier 1,2142.57,2036.64
36,2706.17,Freelancer,Tier 3,1527.29,1428.96
62,6830.96,Student,Tier 1,4261.79,4383.71
44,5034.32,Salaried,Tier 1,2658.79,2659.49
61,4281.07,Salaried,Tier 2,2170.14,2292.26
32,2788.79,Salaried,Tier 2,1842.14,1879.98
53,4416.12,Salaried,Tier 3,2359.0,2458.07
57,8572.17,Business,Tier 1,4965.99,5082.32
54,2000.0,Student,Tier 3,1249.0,1168.77
45,4052.51,Business,Tier 1,2741.61,2765.38
60,7689.18,Salaried,Tier 1,4744.0,4538.2
55,6873.46,Salaried,Tier 1,4675.51,4741.24
49,4144.06,Salaried,Tier 2,1940.87,1795.5
58,5305.39,Salaried,Tier 2,2819.04,2667.92
28,5694.41,Freelancer,Tier 2,4340.91,5124.87
25,5200.76,Salaried,Tier 1,3570.39,3502.75
58,7676.68,Student,Tier 1,3530.74,3653.46
22,5509.63,Business,Tier 1,2839.32,2838.1
22,6703.27,Salaried,Tier 2,3008.86,2913.0
41,5272.4,Salaried,Tier 2,3213.79,3210.69
40,2000.0,Freelancer,Tier 2,1044.01,486.92
50,3211.38,Salaried,Tier 3,2275.64,2176.24
31,3522.68,Freelancer,Tier 1,1810.41,1992.93
39,4626.07,Salaried,Tier 1,2260.68,2126.21
49,8117.62,Salaried,Tier 2,4964.88,4817.12
56,5543.62,Salaried,Tier 2,3061.7,3297.51
64,4841.32,Salaried,Tier 2,3256.56,3442.66
52,6857.84,Business,Tier 3,4391.62,4280.62
48,2822.17,Salaried,Tier 2,1740.6,1612.63
32,4265.46,Business,Tier 1,2896.48,2850.12
59,4044.01,Freelancer,Tier 1,2607.76,2463.73
26,5597.06,Freelancer,Tier 2,3177.6,2593.2
29,6343.75,Salaried,Tier 2,3644.53,3823.36
55,5707.23,Freelancer,Tier 1,3417.95,3166.51
33,5730.97,Salaried,Tier 1,2768.25,2527.22
59,4458.34,Salaried,Tier 2,2989.09,3070.18
22,5481.14,Freelancer,Tier 2,2542.08,2783.96
52,3740.24,Salaried,Tier 1,2373.04,2219.88
25,6011.21,Business,Tier 2,3759.4,3672.84
26,4249.1,Salaried,Tier 1,2288.13,2153.31
51,3317.74,Business,Tier 3,1950.09,2076.67
45,5056.73,Salaried,Tier 1,3739.35,3920.34
24,2130.33,Business,Tier 2,827.67,907.25
32,7211.56,Student,Tier 2,3736.03,3761.49
25,6195.65,Salaried,Tier 1,4359.05,4000.91
47,5505.45,Salaried,Tier 2,3543.64,3449.92
48,2564.47,Freelancer,Tier 1,1496.31,1285.25
64,3949.71,Salaried,Tier 2,2943.09,2882.38
48,5060.84,Salaried,Tier 2,3620.06,3587.97
63,4605.34,Salaried,Tier 1,2713.66,2665.88
27,2467.15,Business,Tier 1,1731.75,1640.1
36,3025.36,Business,Tier 2,1768.1,1617.17
51,4575.36,Freelancer,Tier 1,2541.65,2005.72
63,3075.07,Freelancer,Tier 2,1663.33,1260.44
58,7057.08,Freelancer,Tier 1,4095.07,3714.55
58,5741.81,Salaried,Tier 3,4824.94,4895.13
63,3794.8,Salaried,Tier 2,2785.99,2849.46
58,6753.73,Salaried,Tier 2,3759.3,3811.98
56,6451.56,Student,Tier 1,4923.94,4515.17
44,5433.44,Freelancer,Tier 1,3682.68,3979.3
27,4940.62,Salaried,Tier 1,3066.93,2996.13
25,4552.29,Freelancer,Tier 1,3062.16,3215.37
39,4190.09,Salaried,Tier 2,2424.94,2437.36
30,2994.81,Freelancer,Tier 2,1672.54,1420.22
50,7292.49,Salaried,Tier 1,4142.2,3735.61
34,4219.23,Salaried,Tier 2,1912.09,1989.54
38,5042.3,Freelancer,Tier 1,2732.73,2627.58
53,3634.63,Freelancer,Tier 1,2527.49,2801.85
43,4610.82,Salaried,Tier 3,3556.87,3519.29
25,9276.17,Salaried,Tier 2,4986.63,4560.16
26,3911.0,Freelancer,Tier 2,2652.24,2562.34
58,7172.89,Freelancer,Tier 1,4727.95,4784.27
62,4958.29,Business,Tier 1,3153.27,3342.59
34,6019.91,Salaried,Tier 1,3896.51,3643.12
55,6866.87,Student,Tier 3,3781.97,3975.85
43,5408.4,Freelancer,Tier 2,4278.23,4063.84
44,4472.44,Freelancer,Tier 1,2458.12,2839.45
24,4720.86,Freelancer,Tier 3,2978.16,3824.52
63,4771.36,Salaried,Tier 2,2555.47,2675.17
55,7796.56,Salaried,Tier 2,5524.52,5259.44
53,2773.81,Freelancer,Tier 1,1294.22,1050.04
42,2343.91,Salaried,Tier 1,1549.46,1673.4
42,2443.92,Freelancer,Tier 1,1586.82,1426.11
32,3659.1,Salaried,Tier 1,2274.69,2379.86
60,6050.12,Salaried,Tier 2,3915.36,4093.64
25,6142.13,Salaried,Tier 2,4281.88,4091.21
22,4088.75,Freelancer,Tier 2,2236.82,2893.21
49,4957.26,Salaried,Tier 3,2910.9,2761.56
45,3325.55,Freelancer,Tier 1,2097.1,1661.21
56,3464.67,Salaried,Tier 3,1949.63,2135.78
34,5869.8,Freelancer,Tier 3,3464.14,3512.1
55,6571.53,Salaried,Tier 2,3327.38,3341.76
32,4284.77,Salaried,Tier 1,2142.02,2128.41
57,7452.52,Freelancer,Tier 2,4474.08,4844.47
38,6448.41,Salaried,Tier 1,3976.07,3893.9
56,7387.59,Salaried,Tier 2,5127.97,5130.21
39,4548.59,Student,Tier 1,3327.49,3023.85
61,7281.03,Salaried,Tier 2,4659.97,4387.68
43,8269.31,Salaried,Tier 2,4196.26,4475.72
45,4381.22,Salaried,Tier 1,2976.02,2963.14
40,4768.75,Salaried,Tier 1,3037.99,2874.5
58,3578.42,Salaried,Tier 1,2167.56,2110.73
60,3283.68,Salaried,Tier 2,2052.08,1963.88
42,3301.17,Freelancer,Tier 3,1973.17,2353.16
29,3782.8,Salaried,Tier 1,1953.6,1778.34
49,5412.11,Freelancer,Tier 2,4025.96,3848.03
26,3846.2,Salaried,Tier 1,2385.52,2316.32
38,5366.24,Salaried,Tier 2,3094.83,3359.88
58,5397.27,Salaried,Tier 3,2561.02,2624.16
57,4294.81,Freelancer,Tier 1,2449.02,2814.7
40,4906.04,Freelancer,Tier 3,3124.81,3032.72
48,4208.13,Business,Tier 2,2696.08,2727.27
55,4533.89,Salaried,Tier 1,2895.6,3144.04
32,3786.71,Freelancer,Tier 3,1865.03,1422.19
33,5126.16,Freelancer,Tier 1,2981.83,2382.15
42,4099.18,Salaried,Tier 1,2316.1,2546.38
32,3250.9,Salaried,Tier 2,1559.8,1559.44
60,5890.14,Salaried,Tier 2,3386.45,3264.23
49,5940.94,Freelancer,Tier 2,3255.13,3248.92
26,6667.55,Salaried,Tier 1,4004.86,3815.58
38,3463.4,Freelancer,Tier 3,2059.32,1912.93
41,4278.61,Salaried,Tier 2,2929.85,3158.1
62,5345.74,Salaried,Tier 3,3747.21,3693.9
33,4246.94,Salaried,Tier 1,2955.51,3105.0
27,5856.37,Salaried,Tier 2,2319.21,2537.79
38,5746.9,Salaried,Tier 3,3533.39,3627.09
40,5718.94,Salaried,Tier 1,3818.6,3964.95
47,7189.5,Freelancer,Tier 3,3544.8,3930.72
53,5966.12,Salaried,Tier 1,3461.41,3472.87
27,5230.84,Salaried,Tier 1,2920.43,2815.23
57,4709.7,Salaried,Tier 3,2626.56,2847.92
59,4814.2,Salaried,Tier 3,2831.72,2587.62
32,3403.68,Salaried,Tier 1,1567.27,1477.81
54,2351.43,Salaried,Tier 1,1025.59,993.03
45,5695.63,Salaried,Tier 2,3675.59,3882.97
44,6835.45,Salaried,Tier 3,3128.44,3381.16
36,4504.83,Student,Tier 2,2455.94,2432.26
48,7380.64,Salaried,Tier 2,5311.19,5084.01
32,4735.23,Salaried,Tier 2,2850.77,2767.08
38,2069.34,Salaried,Tier 1,1307.53,1348.47
35,6377.37,Salaried,Tier 3,4681.97,4361.73
48,4281.07,Business,Tier 1,1936.46,1954.83
39,6513.17,Salaried,Tier 2,3917.27,3986.56
49,3083.71,Salaried,Tier 2,1627.65,1695.31
25,5618.07,Freelancer,Tier 2,4136.93,4361.06
28,3799.31,Salaried,Tier 2,1826.97,1679.7
56,5302.11,Student,Tier 3,3013.45,3127.24
30,6149.91,Business,Tier 2,4211.88,3809.01
29,5801.6,Salaried,Tier 2,4417.54,4320.62
38,5104.05,Salaried,Tier 1,2855.45,2808.09
38,2932.31,Salaried,Tier 3,1686.37,1557.07
54,6095.52,Salaried,Tier 1,3833.89,3458.06
53,6547.15,Salaried,Tier 1,4178.41,3820.04
29,3435.5,Salaried,Tier 1,2008.35,1986.78
40,3655.96,Student,Tier 2,2521.52,2390.58
59,6610.34,Salaried,Tier 3,3450.74,3153.27
24,4687.34,Freelancer,Tier 2,2402.23,2810.33
26,3694.83,Freelancer,Tier 1,2083.85,2249.89
34,5408.83,Business,Tier 1,2539.85,2662.85
52,4042.21,Salaried,Tier 2,2589.16,2543.59
37,5241.56,Salaried,Tier 1,3446.21,3524.2
53,4380.19,Freelancer,Tier 1,3297.26,4135.4
43,4508.73,Business,Tier 2,2796.82,3018.5
50,6665.6,Student,Tier 3,4272.76,3998.78
43,2000.0,Freelancer,Tier 2,1184.54,1844.1
64,5832.13,Salaried,Tier 1,4027.11,4133.29
24,6418.18,Salaried,Tier 3,3359.8,3373.06
31,4067.01,Salaried,Tier 2,2360.88,2337.43
63,6406.65,Freelancer,Tier 3,3935.55,4447.82
42,3561.46,Salaried,Tier 1,1922.48,2092.43
37,4010.02,Freelancer,Tier 2,2453.37,2140.0
33,3837.25,Student,Tier 3,2684.12,2651.68
23,6426.94,Freelancer,Tier 1,4733.54,4423.06
62,2382.58,Salaried,Tier 2,1477.58,1481.41
45,7460.22,Salaried,Tier 1,3677.26,4041.72
56,4542.59,Business,Tier 2,3079.23,3193.74
51,5922.37,Salaried,Tier 3,4290.05,3919.52
51,5793.06,Salaried,Tier 2,3424.12,3356.94
56,5226.85,Salaried,Tier 3,3703.0,3873.54
40,4098.97,Salaried,Tier 2,3152.84,3368.72
29,6863.56,Salaried,Tier 3,3918.58,4164.18
47,4227.72,Student,Tier 2,2353.84,2578.51
61,3903.13,Student,Tier 1,2493.66,2488.23
28,6316.57,Student,Tier 2,4115.64,3819.37
51,5218.62,Salaried,Tier 2,2774.45,2858.93
28,7036.73,Student,Tier 3,4904.57,4483.51
24,4906.0,Student,Tier 2,3614.57,3956.88
22,4023.69,Student,Tier 2,2965.81,3119.16
57,5412.12,Freelancer,Tier 3,3819.99,4354.37
46,4328.57,Freelancer,Tier 3,3142.33,2793.21
58,4067.12,Salaried,Tier 2,2702.71,2440.98
22,6247.83,Business,Tier 3,4505.65,4524.83
36,7747.33,Salaried,Tier 2,4707.16,4350.53
58,4630.31,Salaried,Tier 1,2483.01,2572.21
34,3537.89,Student,Tier 1,2179.98,2178.91
61,4769.82,Salaried,Tier 3,2899.84,3046.83
29,5772.2,Salaried,Tier 1,3816.92,3657.42
26,5386.22,Student,Tier 2,3697.2,3940.6
30,6791.35,Student,Tier 3,3410.95,3513.84
22,5997.63,Salaried,Tier 1,2777.95,3048.92
57,3344.89,Business,Tier 3,1694.38,1585.45
56,4260.02,Salaried,Tier 3,2383.88,2169.89
23,2928.75,Salaried,Tier 3,1469.34,1572.51
61,6717.02,Salaried,Tier 1,4138.61,4004.89
44,2012.17,Salaried,Tier 1,1100.14,1085.01
30,3075.0,Salaried,Tier 3,2251.69,2443.39
55,4232.3,Salaried,Tier 1,2320.63,2293.11
35,5845.88,Student,Tier 2,4333.26,4158.21
25,4217.52,Freelancer,Tier 2,2375.09,2574.39
51,4452.16,Business,Tier 1,2294.15,2267.97
52,4481.71,Freelancer,Tier 3,2859.35,2708.39
59,5259.17,Salaried,Tier 2,2998.96,2860.52
32,3169.23,Student,Tier 1,1420.75,1482.63
56,3579.23,Business,Tier 1,2288.02,2278.08
29,7521.39,Salaried,Tier 1,3974.24,4258.88
24,5603.6,Salaried,Tier 1,3331.65,3106.25
35,6141.17,Freelancer,Tier 2,4419.87,4474.81
34,5087.04,Freelancer,Tier 1,3036.46,3213.25
53,4789.58,Business,Tier 1,2606.36,2732.2
55,5685.7,Salaried,Tier 3,3884.26,3811.19
40,6091.42,Salaried,Tier 2,3638.25,3442.11
59,6269.11,Salaried,Tier 1,2831.6,2604.14
37,4810.16,Freelancer,Tier 3,2979.42,3175.63
23,6433.06,Salaried,Tier 1,3078.48,2858.58
61,2000.0,Salaried,Tier 3,1152.82,1230.82
38,6338.43,Salaried,Tier 2,3629.39,3963.83
55,4359.64,Freelancer,Tier 2,2323.38,1930.81
63,5830.07,Salaried,Tier 2,4332.58,4225.18
37,4026.01,Salaried,Tier 2,2760.26,3001.66
59,3009.96,Business,Tier 3,2129.07,2116.6
23,5509.56,Student,Tier 3,3264.55,3287.67
23,2747.7,Salaried,Tier 1,1332.27,1398.22
47,4400.48,Salaried,Tier 2,2719.06,2561.65
34,3781.36,Student,Tier 3,1818.29,1992.54
52,4737.45,Salaried,Tier 2,3005.26,3174.08
55,6195.81,Freelancer,Tier 3,4416.12,4076.65
60,4265.23,Freelancer,Tier 2,2313.69,2230.25
24,5471.87,Salaried,Tier 2,3275.05,3559.95
29,6109.02,Freelancer,Tier 1,4007.14,4133.18
44,4089.12,Freelancer,Tier 1,2430.46,2463.29
35,4110.87,Salaried,Tier 2,2033.28,1887.69
48,7053.99,Salaried,Tier 2,3538.61,3218.6
50,4880.92,Student,Tier 2,2947.43,3226.89
60,5763.71,Salaried,Tier 2,3248.45,3247.05
60,5752.34,Freelancer,Tier 2,3336.09,3107.64
22,3203.02,Business,Tier 3,2158.28,2355.02
38,3858.69,Salaried,Tier 1,2524.59,2526.93
62,5563.02,Freelancer,Tier 2,3189.29,3418.51
51,2000.0,Student,Tier 1,1405.07,1541.11
34,4683.05,Salaried,Tier 2,2753.27,2539.3
42,3702.07,Salaried,Tier 1,2288.08,2510.37
40,6665.76,Student,Tier 1,3689.98,3443.25
40,5519.17,Salaried,Tier 1,3611.35,3591.78
46,6786.87,Salaried,Tier 1,4315.42,4175.27
43,4941.31,Student,Tier 2,3158.37,3446.05
52,4829.17,Business,Tier 3,2886.49,2878.12
38,4542.61,Student,Tier 1,2562.37,2317.92
44,4245.4,Salaried,Tier 2,2277.99,2151.19
53,9026.98,Salaried,Tier 2,5692.25,5613.48
31,6210.75,Salaried,Tier 1,3570.95,3696.93
31,3400.72,Freelancer,Tier 1,2145.87,1951.23
57,8958.96,Freelancer,Tier 1,4511.07,4398.63
29,4392.53,Salaried,Tier 2,3215.54,3426.76
41,5481.73,Salaried,Tier 1,3509.25,3572.77
53,6409.4,Freelancer,Tier 1,2901.49,3145.7
35,2693.07,Salaried,Tier 1,1771.94,1693.33
49,3759.01,Salaried,Tier 2,2705.22,2952.97
45,7472.25,Student,Tier 2,3374.59,3088.99
36,4662.76,Salaried,Tier 1,2600.12,2546.58
43,6498.01,Freelancer,Tier 2,3823.46,3682.9
51,4319.8,Business,Tier 2,2076.63,2261.73
25,4857.41,Salaried,Tier 1,3336.5,3337.52
34,7677.89,Salaried,Tier 1,3920.61,4231.06
44,5656.27,Salaried,Tier 2,2730.49,2514.67
29,4482.73,Business,Tier 2,2448.26,2463.73
39,3974.95,Salaried,Tier 2,2434.73,2345.16
33,4112.19,Freelancer,Tier 2,2434.31,2256.34
52,6862.34,Student,Tier 1,3987.79,3943.92
35,6148.25,Student,Tier 1,3727.97,3709.52
55,3276.99,Salaried,Tier 2,1962.71,1791.87
39,5130.77,Business,Tier 2,2690.67,2657.31
55,4899.78,Student,Tier 1,2877.85,2636.59
32,5474.14,Salaried,Tier 3,2851.73,2737.41
62,4094.64,Salaried,Tier 2,2525.21,2336.77
33,6646.71,Salaried,Tier 1,4173.92,4035.74
36,4997.99,Salaried,Tier 2,3588.67,3393.01
52,5560.15,Business,Tier 1,3488.42,3338.54
50,3822.96,Salaried,Tier 2,3018.05,2805.81
47,3898.53,Business,Tier 2,2084.19,2059.01
39,8986.27,Freelancer,Tier 1,6050.27,6397.84
53,7700.12,Freelancer,Tier 3,3916.84,4614.76
43,4895.48,Freelancer,Tier 2,3406.27,3461.09
59,7299.51,Salaried,Tier 1,4311.08,4077.21
38,6819.11,Business,Tier 1,4523.64,4737.07
44,4062.18,Salaried,Tier 1,2091.83,2007.01
45,3912.6,Salaried,Tier 3,2370.33,2491.88
29,6003.01,Salaried,Tier 1,4142.22,4048.74
62,5390.09,Student,Tier 2,4144.92,4156.25
27,4396.99,Student,Tier 1,3064.77,3067.07
26,6081.84,Salaried,Tier 1,3288.73,3588.42
50,2836.28,Salaried,Tier 2,1694.93,1577.52
49,5172.5,Freelancer,Tier 2,3056.5,3692.23
32,3141.61,Salaried,Tier 2,2386.36,2415.94
22,3191.01,Salaried,Tier 2,2340.17,2571.23
64,3939.85,Freelancer,Tier 2,2519.97,2777.33
40,5544.93,Salaried,Tier 1,4077.58,4205.11
30,3987.14,Salaried,Tier 1,2328.1,2444.31
48,3172.84,Salaried,Tier 1,1839.21,1957.58
55,5715.87,Salaried,Tier 2,3393.51,3378.28
25,7239.12,Salaried,Tier 3,4063.18,4208.31
57,5958.28,Salaried,Tier 1,3350.46,3427.44
39,7702.7,Salaried,Tier 1,5577.75,5474.1
36,7113.77,Salaried,Tier 1,3345.47,3560.11
34,4268.86,Freelancer,Tier 3,2722.25,2436.39
40,5948.24,Student,Tier 3,3251.89,3035.4
27,4862.55,Salaried,Tier 1,3191.18,3342.08
33,6593.15,Business,Tier 2,3479.49,3575.17
58,4862.28,Salaried,Tier 2,3381.12,3257.82
38,3816.96,Salaried,Tier 1,2209.73,2269.45
44,7060.11,Salaried,Tier 2,3607.14,3802.39
47,5476.69,Salaried,Tier 2,3043.23,2870.96
50,4004.71,Freelancer,Tier 1,2261.22,2318.25
54,4251.91,Salaried,Tier 2,2544.82,2710.06
48,3995.12,Salaried,Tier 1,2917.22,2865.43
46,3497.38,Business,Tier 2,1860.84,1887.54
31,4283.73,Salaried,Tier 3,2927.61,2680.83
44,5559.53,Salaried,Tier 2,3014.47,3213.7
42,5096.09,Salaried,Tier 1,3372.79,3572.54
42,4342.67,Salaried,Tier 1,2885.46,2860.21
64,7243.26,Salaried,Tier 2,3063.11,2829.85
34,2000.0,Salaried,Tier 1,1117.88,1153.74
58,5459.2,Salaried,Tier 2,4159.4,4220.11
54,4785.86,Salaried,Tier 1,3030.23,3284.46
45,3544.73,Freelancer,Tier 2,2175.07,1970.34
32,5546.68,Freelancer,Tier 3,4241.02,3812.58
38,4670.38,Student,Tier 3,1965.96,1869.53
25,6870.61,Student,Tier 1,3032.41,2988.68
46,6302.1,Student,Tier 2,3884.89,3617.18
51,7859.2,Freelancer,Tier 1,4773.39,5048.5
30,4275.02,Freelancer,Tier 2,2377.95,1676.52
42,7094.83,Salaried,Tier 1,4858.39,5031.22
41,3251.22,Freelancer,Tier 2,1998.66,2080.01
40,4834.05,Salaried,Tier 2,2845.17,2876.55
40,4302.13,Business,Tier 3,2237.48,2431.1
33,5903.67,Salaried,Tier 2,3728.78,3752.32
58,5867.41,Freelancer,Tier 1,3090.08,2689.89
63,3649.07,Salaried,Tier 3,2283.28,2155.79
38,5987.29,Salaried,Tier 1,3028.75,3266.2
58,4429.27,Salaried,Tier 3,3114.74,3417.94
60,3774.8,Salaried,Tier 2,2830.82,2690.32
49,4982.33,Salaried,Tier 3,3298.65,3445.07
62,2784.73,Salaried,Tier 1,1767.15,1769.18
56,6396.96,Salaried,Tier 1,3559.8,3701.18
39,4916.57,Salaried,Tier 2,3081.51,3367.6
35,4949.38,Business,Tier 3,3083.05,2944.98
56,4869.25,Salaried,Tier 1,2825.99,2961.6
62,7470.28,Salaried,Tier 1,4554.22,4497.7
28,7278.32,Student,Tier 1,4594.83,4735.0
62,7026.14,Salaried,Tier 3,3745.41,3675.48
34,4872.44,Salaried,Tier 2,2646.22,2756.48
39,3326.56,Salaried,Tier 1,2146.12,2076.37
58,4976.03,Business,Tier 1,2420.67,2415.03
34,5471.6,Salaried,Tier 2,3124.41,3254.88
57,6218.92,Salaried,Tier 1,4347.3,3949.7
52,5466.77,Freelancer,Tier 2,3189.26,2930.35
23,3460.26,Salaried,Tier 2,2088.54,2107.83
37,4196.88,Business,Tier 2,2643.44,2418.29
30,4060.8,Salaried,Tier 3,2105.83,2191.4
30,5808.58,Salaried,Tier 2,4500.45,4782.44
59,5845.4,Freelancer,Tier 1,3977.62,3624.51
32,6041.95,Salaried,Tier 2,4433.73,4640.75
43,5451.55,Business,Tier 1,2977.08,3064.13
54,2000.0,Student,Tier 3,1181.4,1160.35
57,2411.21,Salaried,Tier 1,1355.04,1264.25
44,4789.72,Student,Tier 3,3546.59,3869.24
55,5147.12,Salaried,Tier 1,3285.15,3261.5
30,6880.5,Business,Tier 1,5377.56,5037.32
